date,experiment,round,assay,plate,row,col,sort,TOF,EXT,time,green,yellow,red,norm.EXT,norm.green,norm.yellow,norm.red,object,call50,stage,strain,timepoint,replicate,control,contamination
20190426,GrowthTrial,2,NA,2,C,9,0,178,235,1357,17,19,15,1.32022471910112,0.0955056179775281,0.106741573033708,0.0842696629213483,0.999999999999991,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,105,237,2418,11,10,7,2.25714285714286,0.104761904761905,0.0952380952380952,0.0666666666666667,0.999949453360849,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,217,306,2481,37,36,24,1.41013824884793,0.170506912442396,0.165898617511521,0.110599078341014,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,144,140,2559,7,5,5,0.972222222222222,0.0486111111111111,0.0347222222222222,0.0347222222222222,0.999997879990056,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,110,150,2621,12,13,7,1.36363636363636,0.109090909090909,0.118181818181818,0.0636363636363636,0.999999881030663,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,193,252,2621,16,15,9,1.30569948186528,0.0829015544041451,0.077720207253886,0.0466321243523316,0.999999999957776,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,244,436,2730,43,40,23,1.78688524590164,0.176229508196721,0.163934426229508,0.0942622950819672,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,138,166,2746,7,6,5,1.20289855072464,0.0507246376811594,0.0434782608695652,0.036231884057971,0.999993891307847,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,218,339,2746,44,45,24,1.55504587155963,0.201834862385321,0.206422018348624,0.110091743119266,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,203,318,2793,29,27,18,1.56650246305419,0.142857142857143,0.133004926108374,0.0886699507389163,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,221,363,2839,37,38,22,1.64253393665158,0.167420814479638,0.171945701357466,0.0995475113122172,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,268,427,2855,40,40,26,1.59328358208955,0.149253731343284,0.149253731343284,0.0970149253731343,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,252,390,2917,37,35,22,1.54761904761905,0.146825396825397,0.138888888888889,0.0873015873015873,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,190,235,3011,19,18,14,1.23684210526316,0.1,0.0947368421052632,0.0736842105263158,0.999999999999981,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,262,386,3354,39,33,20,1.47328244274809,0.148854961832061,0.125954198473282,0.0763358778625954,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,255,453,3495,45,42,29,1.77647058823529,0.176470588235294,0.164705882352941,0.113725490196078,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,204,274,3541,28,29,17,1.34313725490196,0.137254901960784,0.142156862745098,0.0833333333333333,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,202,290,3978,31,31,20,1.43564356435644,0.153465346534653,0.153465346534653,0.099009900990099,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,250,380,4243,38,38,23,1.52,0.152,0.152,0.092,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,182,228,4275,16,14,10,1.25274725274725,0.0879120879120879,0.0769230769230769,0.0549450549450549,0.999999999967222,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,119,135,4290,22,23,13,1.13445378151261,0.184873949579832,0.19327731092437,0.109243697478992,0.999999999999886,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,122,276,4587,32,31,20,2.26229508196721,0.262295081967213,0.254098360655738,0.163934426229508,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,220,354,4805,31,32,19,1.60909090909091,0.140909090909091,0.145454545454545,0.0863636363636364,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,218,328,4821,23,20,13,1.5045871559633,0.105504587155963,0.0917431192660551,0.0596330275229358,0.999999999999941,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,195,300,4836,27,29,20,1.53846153846154,0.138461538461538,0.148717948717949,0.102564102564103,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,241,391,4852,46,44,26,1.62240663900415,0.190871369294606,0.182572614107884,0.107883817427386,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,207,294,5179,27,25,15,1.42028985507246,0.130434782608696,0.120772946859903,0.072463768115942,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,139,192,5304,18,20,15,1.38129496402878,0.129496402877698,0.143884892086331,0.107913669064748,0.999999999999938,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,188,240,5367,16,16,9,1.27659574468085,0.0851063829787234,0.0851063829787234,0.0478723404255319,0.999999999977455,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,239,377,5382,50,51,31,1.57740585774059,0.209205020920502,0.213389121338912,0.129707112970711,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,156,282,5382,19,18,14,1.80769230769231,0.121794871794872,0.115384615384615,0.0897435897435897,0.999999999994421,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,241,336,5507,33,33,27,1.39419087136929,0.136929460580913,0.136929460580913,0.112033195020747,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,239,425,5554,63,63,40,1.77824267782427,0.263598326359833,0.263598326359833,0.167364016736402,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,165,257,5647,25,26,15,1.55757575757576,0.151515151515152,0.157575757575758,0.0909090909090909,0.999999999999998,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,220,312,5647,20,20,13,1.41818181818182,0.0909090909090909,0.0909090909090909,0.0590909090909091,0.999999999999984,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,161,216,5788,6,5,6,1.3416149068323,0.0372670807453416,0.031055900621118,0.0372670807453416,0.999997841498658,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,172,293,5803,12,12,9,1.70348837209302,0.0697674418604651,0.0697674418604651,0.0523255813953488,0.999999989780351,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,171,188,5975,16,17,12,1.09941520467836,0.0935672514619883,0.0994152046783626,0.0701754385964912,0.99999999999972,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,107,189,6006,16,16,9,1.76635514018692,0.149532710280374,0.149532710280374,0.0841121495327103,0.999999980740748,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,127,337,6209,32,30,17,2.65354330708661,0.251968503937008,0.236220472440945,0.133858267716535,0.999999999999926,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,183,244,6427,16,16,11,1.33333333333333,0.087431693989071,0.087431693989071,0.0601092896174863,0.999999999995282,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,208,304,6459,22,23,13,1.46153846153846,0.105769230769231,0.110576923076923,0.0625,0.999999999999993,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,272,412,6505,37,36,25,1.51470588235294,0.136029411764706,0.132352941176471,0.0919117647058824,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,227,309,6739,17,17,13,1.36123348017621,0.0748898678414097,0.0748898678414097,0.0572687224669604,0.999999999999966,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,218,429,6864,43,44,28,1.96788990825688,0.197247706422018,0.201834862385321,0.128440366972477,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,164,193,7036,14,15,9,1.17682926829268,0.0853658536585366,0.0914634146341463,0.0548780487804878,0.99999999993337,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,209,323,7285,31,29,17,1.54545454545455,0.148325358851675,0.138755980861244,0.0813397129186603,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,9,0,163,199,7441,12,9,6,1.22085889570552,0.0736196319018405,0.0552147239263804,0.0368098159509202,0.999999871376481,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,205,319,0,27,26,18,1.55609756097561,0.131707317073171,0.126829268292683,0.0878048780487805,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,143,307,156,31,32,20,2.14685314685315,0.216783216783217,0.223776223776224,0.13986013986014,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,229,356,187,31,28,19,1.55458515283843,0.135371179039301,0.122270742358079,0.0829694323144105,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,162,218,671,15,15,8,1.34567901234568,0.0925925925925926,0.0925925925925926,0.0493827160493827,0.99999999916366,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,97,203,1310,19,18,13,2.09278350515464,0.195876288659794,0.185567010309278,0.134020618556701,0.999999999580769,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,194,341,1357,29,27,15,1.75773195876289,0.149484536082474,0.139175257731959,0.077319587628866,0.999999999999997,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,213,349,1419,40,35,22,1.63849765258216,0.187793427230047,0.164319248826291,0.103286384976526,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,211,341,1435,36,36,23,1.61611374407583,0.170616113744076,0.170616113744076,0.109004739336493,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,215,293,1638,31,29,16,1.36279069767442,0.144186046511628,0.134883720930233,0.0744186046511628,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,165,190,1747,11,12,9,1.15151515151515,0.0666666666666667,0.0727272727272727,0.0545454545454545,0.999999999732181,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,258,415,1794,42,37,25,1.60852713178295,0.162790697674419,0.143410852713178,0.0968992248062016,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,207,319,2028,30,31,21,1.54106280193237,0.144927536231884,0.14975845410628,0.101449275362319,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,205,328,2355,30,32,20,1.6,0.146341463414634,0.15609756097561,0.0975609756097561,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,182,232,2558,19,17,13,1.27472527472527,0.104395604395604,0.0934065934065934,0.0714285714285714,0.99999999999975,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,198,264,2808,23,26,14,1.33333333333333,0.116161616161616,0.131313131313131,0.0707070707070707,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,92,295,3182,30,30,18,3.20652173913043,0.326086956521739,0.326086956521739,0.195652173913043,0.999999999999854,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,187,266,3307,21,19,13,1.42245989304813,0.112299465240642,0.101604278074866,0.0695187165775401,0.999999999999799,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,229,286,3307,20,17,13,1.24890829694323,0.0873362445414847,0.074235807860262,0.0567685589519651,0.999999999999984,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,255,413,3385,35,36,22,1.61960784313725,0.137254901960784,0.141176470588235,0.0862745098039216,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,302,604,3447,76,75,47,2,0.251655629139073,0.248344370860927,0.155629139072848,1,object,adult,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,196,277,3713,18,17,14,1.41326530612245,0.0918367346938776,0.086734693877551,0.0714285714285714,0.999999999999902,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,148,187,3744,8,7,6,1.26351351351351,0.0540540540540541,0.0472972972972973,0.0405405405405405,0.999999089739248,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,197,272,3775,21,24,15,1.38071065989848,0.106598984771574,0.121827411167513,0.0761421319796954,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,207,261,3869,16,16,11,1.26086956521739,0.0772946859903382,0.0772946859903382,0.0531400966183575,0.999999999999309,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,202,298,3962,32,35,21,1.47524752475248,0.158415841584158,0.173267326732673,0.103960396039604,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,278,398,4087,30,29,17,1.43165467625899,0.107913669064748,0.10431654676259,0.0611510791366906,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,195,275,4118,28,28,15,1.41025641025641,0.143589743589744,0.143589743589744,0.0769230769230769,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,142,361,4118,51,53,29,2.54225352112676,0.359154929577465,0.373239436619718,0.204225352112676,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,191,266,4227,23,25,13,1.39267015706806,0.120418848167539,0.130890052356021,0.0680628272251309,0.999999999999997,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,206,285,4227,25,24,18,1.38349514563107,0.121359223300971,0.116504854368932,0.087378640776699,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,184,227,4259,14,16,12,1.23369565217391,0.0760869565217391,0.0869565217391304,0.0652173913043478,0.99999999999949,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,276,384,4290,42,36,24,1.39130434782609,0.152173913043478,0.130434782608696,0.0869565217391304,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,286,466,4555,44,43,28,1.62937062937063,0.153846153846154,0.15034965034965,0.0979020979020979,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,162,279,4571,15,13,10,1.72222222222222,0.0925925925925926,0.0802469135802469,0.0617283950617284,0.999999995828166,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,156,181,4727,10,9,8,1.16025641025641,0.0641025641025641,0.0576923076923077,0.0512820512820513,0.999999989736808,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,212,260,4773,19,18,13,1.22641509433962,0.089622641509434,0.0849056603773585,0.0613207547169811,0.999999999999985,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,224,272,4836,33,32,21,1.21428571428571,0.147321428571429,0.142857142857143,0.09375,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,125,175,5007,15,14,7,1.4,0.12,0.112,0.056,0.999999950450302,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,183,213,5070,24,26,15,1.16393442622951,0.131147540983607,0.14207650273224,0.0819672131147541,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,108,207,5117,9,11,6,1.91666666666667,0.0833333333333333,0.101851851851852,0.0555555555555556,0.999987304988491,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,172,360,5163,39,40,23,2.09302325581395,0.226744186046512,0.232558139534884,0.133720930232558,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,276,541,5647,50,49,32,1.96014492753623,0.181159420289855,0.177536231884058,0.115942028985507,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,226,414,5787,45,46,30,1.83185840707965,0.199115044247788,0.20353982300885,0.132743362831858,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,193,245,5819,19,17,16,1.26943005181347,0.0984455958549223,0.0880829015544041,0.0829015544041451,0.999999999999996,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,196,312,5959,36,36,20,1.59183673469388,0.183673469387755,0.183673469387755,0.102040816326531,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,200,286,6084,31,33,20,1.43,0.155,0.165,0.1,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,146,369,6146,54,54,29,2.52739726027397,0.36986301369863,0.36986301369863,0.198630136986301,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,204,284,6193,26,24,13,1.3921568627451,0.127450980392157,0.117647058823529,0.0637254901960784,0.999999999999996,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,116,277,6302,29,26,14,2.38793103448276,0.25,0.224137931034483,0.120689655172414,0.999999999993785,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,196,291,6864,31,30,18,1.48469387755102,0.158163265306122,0.153061224489796,0.0918367346938776,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,263,383,6879,44,43,22,1.45627376425856,0.167300380228137,0.163498098859316,0.0836501901140684,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,203,288,6989,28,26,19,1.41871921182266,0.137931034482759,0.12807881773399,0.0935960591133005,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,206,277,6989,23,23,15,1.34466019417476,0.111650485436893,0.111650485436893,0.0728155339805825,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,253,364,7145,43,45,24,1.43873517786561,0.1699604743083,0.177865612648221,0.0948616600790514,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,10,0,226,339,7176,45,46,26,1.5,0.199115044247788,0.20353982300885,0.115044247787611,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,211,317,0,36,34,23,1.50236966824645,0.170616113744076,0.161137440758294,0.109004739336493,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,231,339,265,26,25,15,1.46753246753247,0.112554112554113,0.108225108225108,0.0649350649350649,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,178,343,375,28,28,19,1.92696629213483,0.157303370786517,0.157303370786517,0.106741573033708,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,220,350,593,33,34,19,1.59090909090909,0.15,0.154545454545455,0.0863636363636364,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,250,386,1435,53,55,37,1.544,0.212,0.22,0.148,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,215,271,1435,19,20,11,1.26046511627907,0.0883720930232558,0.0930232558139535,0.0511627906976744,0.999999999999956,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,211,297,1701,24,23,15,1.40758293838863,0.113744075829384,0.109004739336493,0.0710900473933649,0.999999999999999,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,183,244,2075,15,16,12,1.33333333333333,0.0819672131147541,0.087431693989071,0.0655737704918033,0.99999999999868,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,216,345,2153,33,35,25,1.59722222222222,0.152777777777778,0.162037037037037,0.115740740740741,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,175,226,2215,16,17,11,1.29142857142857,0.0914285714285714,0.0971428571428571,0.0628571428571429,0.999999999997272,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,195,243,2247,16,15,11,1.24615384615385,0.0820512820512821,0.0769230769230769,0.0564102564102564,0.999999999997605,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,213,284,2512,18,20,12,1.33333333333333,0.0845070422535211,0.0938967136150235,0.0563380281690141,0.999999999999974,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,172,248,2621,30,32,20,1.44186046511628,0.174418604651163,0.186046511627907,0.116279069767442,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,178,239,2621,12,11,8,1.34269662921348,0.0674157303370786,0.0617977528089888,0.0449438202247191,0.999999996533481,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,221,454,3058,47,47,24,2.05429864253394,0.212669683257919,0.212669683257919,0.108597285067873,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,187,247,3058,16,14,10,1.32085561497326,0.0855614973262032,0.0748663101604278,0.053475935828877,0.999999999958295,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,123,385,3261,58,58,34,3.13008130081301,0.471544715447154,0.471544715447154,0.276422764227642,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,212,311,3339,30,30,18,1.46698113207547,0.141509433962264,0.141509433962264,0.0849056603773585,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,204,318,3339,46,47,27,1.55882352941176,0.225490196078431,0.230392156862745,0.132352941176471,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,138,349,3370,45,41,27,2.52898550724638,0.326086956521739,0.297101449275362,0.195652173913043,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,122,136,3432,10,10,5,1.11475409836066,0.0819672131147541,0.0819672131147541,0.040983606557377,0.999998985386329,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,184,234,3463,18,19,11,1.27173913043478,0.0978260869565217,0.103260869565217,0.0597826086956522,0.99999999999952,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,229,349,3526,28,24,16,1.52401746724891,0.122270742358079,0.104803493449782,0.0698689956331878,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,195,278,3573,28,28,18,1.42564102564103,0.143589743589744,0.143589743589744,0.0923076923076923,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,238,341,3588,39,39,24,1.4327731092437,0.163865546218487,0.163865546218487,0.100840336134454,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,210,305,3838,25,26,16,1.45238095238095,0.119047619047619,0.123809523809524,0.0761904761904762,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,135,349,3885,39,40,23,2.58518518518519,0.288888888888889,0.296296296296296,0.17037037037037,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,96,168,3900,11,10,6,1.75,0.114583333333333,0.104166666666667,0.0625,0.999975847592222,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,95,98,4025,9,8,7,1.03157894736842,0.0947368421052632,0.0842105263157895,0.0736842105263158,0.999998602267639,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,154,187,4290,17,16,10,1.21428571428571,0.11038961038961,0.103896103896104,0.0649350649350649,0.999999999962096,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,206,257,4337,21,19,14,1.24757281553398,0.101941747572816,0.0922330097087379,0.0679611650485437,0.999999999999994,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,201,406,4571,41,41,23,2.01990049751244,0.203980099502488,0.203980099502488,0.114427860696517,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,224,313,4727,23,21,14,1.39732142857143,0.102678571428571,0.09375,0.0625,0.999999999999997,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,197,275,4930,27,25,15,1.39593908629442,0.137055837563452,0.126903553299492,0.0761421319796954,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,159,346,4961,34,34,20,2.17610062893082,0.213836477987421,0.213836477987421,0.125786163522013,1,object,L2/L3,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,259,388,5491,53,49,32,1.4980694980695,0.204633204633205,0.189189189189189,0.123552123552124,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,231,444,5507,37,36,28,1.92207792207792,0.16017316017316,0.155844155844156,0.121212121212121,1,object,L4,N2,H 28,R03,None,FALSE
20190426,GrowthTrial,2,NA,2,C,11,0,186,237,5507,17,17,11,1.2741935483871,0.0913978494623656,0.0913978494623656,0.0591397849462366,0.999999999998522,object,L2/L3,N2,H 28,R03,None,FALSE
